byte_filesize,byte_offset
2084385,4198400
1558920,4198400
1505512,4198400
1554329,4198400
2087999,4198400
185590,4198400
263048,1929252864
1560957,4198400
1556696,4198400
1198918,4198400
2148995,4198400
1558201,4198400
1560600,4198400
1767620,4198400
2736623,4198400
1557328,4198400
132066,4198400
134393,4198400
645151,16781312
137006,4198400
1767772,4198400
1560834,4198400
1740030,4198400
221255,4198400
1561506,4198400
1560388,4198400
246997,4198400
1558597,4198400
1144198,4198400
202429,4198400
1560026,4198400
1560441,4198400
1774240,4198400
192247,4198400
179534,1929646080
876210,4198400
174614,268439552
146762,4198400
228461,4198400
1560647,4198400
1492919,4198400
141170,268439552
160344,4198400
261170,4198400
202859,4198400
1561075,4198400
167820,4198400
192211,1776549888
108285,4198400
199224,4198400
385298,1645613056
2045478,4198400
261025,4198400
644150,4198400
1112394,4198400
132931,4198400
1558953,4198400
1136694,4198400
48723,268439552
151507,1851068416
155139,1833046016
1738463,4198400
195397,4198400
1559380,4198400
348509,16781312
146520,1623523328
454926,4198400
144195,4198400
1559092,4198400
2737898,4198400
222926,4198400
138295,4198400
264680,4198400
160388,268439552
194584,1808273408
1759056,4198400
260437,4198400
1553477,4198400
1911434,4198400
1560381,4198400
224365,4198400
160838,1799884800
259220,4198400
1559123,4198400
1492241,4198400
1560883,4198400
132770,268439552
358019,268435456
1782231,4198400
156671,268439552
1639566,4198400
177351,4194304
137413,4198400
1559413,4198400
207985,4198400
1492576,4198400
1558553,4198400
1530377,4198400
259723,4198400
1135109,4198400
1492410,4198400
161636,1890844672
245577,4198400
194565,16781312
301792,4198400
551712,4198400
1104850,4198400
2736098,4198400
1558377,4198400
2030171,4198400
1491747,4198400
1505642,4198400
176408,268439552
279380,4198400
141169,4198400
1955776,4198400
2386570,4198400
135281,4198400
441178,554700800
581816,4198400
2735792,4198400
2735349,4198400
1559067,4198400
123516,4198400
179200,4198400
1065778,4198400
228663,4198400
158002,268439552
163249,4198400
1746266,4198400
240055,4198400
573558,268439552
1771243,4198400
1561201,4198400
122686,4198400
666539,4198400
1689274,4198400
101921,4198400
2452895,4198400
194571,268439552
294389,4198400
1856824,4198400
220667,4198400
1554039,4198400
1981444,4198400
137154,4198400
191237,1864634368
138032,4198400
1560148,4198400
206932,268439552
195577,268439552
1121348,4198400
170711,4198400
355804,268439552
515421,268439552
312399,4198400
1558868,4198400
246337,4198400
1561011,4198400
1560744,4198400
1757783,4198400
894020,4198400
139759,4198400
1931291,4198400
122132,268439552
1201575,4198400
317831,4198400
1558102,4198400
1469251,4198400
126200,4198400
1558927,4198400
790105,4198400
255143,4198400
1561778,4198400
1005603,4198400
1561635,4198400
1744824,4198400
312982,268439552
2090562,4198400
140360,4198400
123673,4198400
164476,1626083328
312584,1279725568
1742964,4198400
1640002,4198400
1553133,4198400
2048217,4198400
1560879,4198400
1505343,4198400
444191,4198400
197938,16781312
150440,1687949312
1557402,4198400
230433,4198400
560874,4198400
204981,4198400
1119726,4198400
1557189,4198400
624725,4198400
280597,1866731520
1639827,4198400
1558975,4198400
416302,268435456
162334,1887703040
614556,4198400
220099,1833897984
1081294,4198400
701491,4198400
367712,4198400
2733444,4198400
276183,4198400
757266,4198400
2738252,4198400
1612654,4198400
1741943,4198400
1558101,4198400
179941,373297152
303446,268439552
1560499,4198400
1492049,4198400
172715,268439552
246077,4198400
206741,4198400
124586,4198400
232149,268439552
138092,268439552
271810,4198400
1505803,4198400
141025,268439552
219712,4198400
796190,4198400
630322,4198400
1558258,4198400
1553314,4198400
1492293,4198400
199238,4198400
1639666,4198400
198668,4198400
60866,268439552
618437,4198400
884809,4198400
1737802,4198400
222297,4198400
2440396,1033113600
1791386,4198400
1802507,4198400
1103978,4198400
1492124,4198400
126336,4198400
2961578,4198400
135997,4198400
1639868,4198400
436606,4198400
208681,268439552
2086594,4198400
140368,4198400
1505560,4198400
341815,268439552
162973,268439552
1558209,4198400
535560,268439552
276087,4198400
1129616,4198400
1492708,4198400
621703,1305481216
831757,4198400
228219,4198400
1557205,4198400
878845,4198400
2334940,268439552
1856878,4198400
1122393,4198400
1558739,4198400
57426,184553472
1491962,4198400
2737238,4198400
135587,4198400
1560493,4198400
1821928,4198400
172437,16777216
2012486,4198400
1558876,4198400
247390,4198400
1561025,4198400
1487494,4198400
255123,268439552
134427,4198400
27644,4198400
215298,4198400
1558359,4198400
269494,4198400
240526,4198400
2737247,4198400
1560404,4198400
1203340,4198400
261392,4198400
968766,4198400
1492405,4198400
1560556,4198400
1561011,4198400
1492157,4198400
1559293,4198400
136423,4198400
2377518,4198400
228230,4198400
241907,1306464256
1105293,4198400
132207,4198400
1639700,4198400
1660181,4198400
1967827,4198400
60719,268439552
1505466,4198400
430555,4198400
447513,2083786752
1640093,4198400
1595503,4198400
1505966,4198400
1639626,4198400
246298,4198400
576444,4198400
128869,4198400
1721915,4198400
218149,4198400
229825,4198400
247860,4198400
1639931,4198400
141078,4198400
1768616,4198400
133515,4198400
1561766,4198400
1560772,4198400
1561035,4198400
1561233,4198400
1553945,4198400
698336,268439552
1107258,4198400
121569,4198400
1558308,4198400
258106,4198400
1559143,4198400
259886,4198400
407893,4198400
1559038,4198400
213491,4198400
1561299,4198400
1492243,4198400
385063,268439552
191554,1835536384
209158,4198400
1916287,4198400
1559391,4198400
228505,4198400
747781,4198400
141152,268439552
1492339,4198400
163190,4198400
135767,4198400
1639502,4198400
1561624,4198400
225987,4198400
160787,1817186304
2030353,4198400
1559218,4198400
1559053,4198400
1824967,4198400
158806,268439552
274378,16781312
673467,4198400
126447,4198400
260364,4198400
211085,4198400
667393,4198400
1072688,4096
181264,4198400
473538,4198400
260802,4198400
194999,5246976
1716139,4198400
1559543,4198400
2291332,4198400
1061453,4198400
1673815,4198400
1559137,4198400
237729,268439552
151585,1851068416
1224894,4198400
2331094,4198400
580217,4198400
644575,4198400
116565,4198400
2009797,4198400
1558544,4198400
829883,4198400
1558273,4198400
261002,4198400
209972,4198400
1693993,4198400
299680,1830227968
791814,4198400
1560802,4198400
821583,4198400
131683,4198400
2313193,4198400
1561205,4198400
1558281,4198400
569198,4198400
592492,4198400
3010796,4198400
1132829,4198400
1492483,4198400
1685164,4198400
1279637,268439552
3503489,4198400
261195,4198400
2735654,4198400
407143,1735004160
2006283,4198400
244546,1610616832
200289,268439552
1350599,4198400
1553303,4198400
1116628,4198400
1560284,4198400
2173701,4198400
1674127,4198400
217978,4198400
1741954,4198400
830184,4198400
216677,4198400
1643585,4198400
1639728,4198400
1845161,4198400
1113853,4198400
1592246,4198400
227651,4198400
1139663,4198400
1489896,4198400
1559187,4198400
1607951,4198400
186043,16781312
124261,4198400
1928909,4198400
155514,268439552
264913,4198400
1559046,4198400
244304,4198400
1561486,4198400
258072,0
589186,1668222976
163837,16777216
1561591,4198400
1199598,4198400
219899,4198400
1560215,4198400
1462371,4198400
169548,1687556096
1789468,4198400
213964,1833566208
287522,16781312
258218,4198400
237921,4198400
263947,1728057344
1558241,4198400
1111042,4198400
1507128,4198400
2084554,4198400
1561054,4198400
204216,4198400
1505694,4198400
1557276,4198400
1560830,4198400
1132623,4198400
1217727,6230016
2733389,4198400
2061446,4198400
2735304,4198400
1559438,4198400
1557129,4198400
124115,4198400
434771,4198400
253130,4198400
1492348,4198400
264381,4198400
197539,268439552
39779,4198400
548888,4198400
262629,4198400
1550886,4198400
581987,4198400
257024,4198400
1757148,4198400
1907697,4198400
952936,4198400
253568,268439552
1556390,4198400
310015,4194304
1557304,4198400
176470,4198400
832459,4198400
1558391,4198400
736240,4198400
1715759,503320576
2065933,4198400
2735845,4198400
183539,268439552
156376,4198400
3150123,4198400
1110363,4198400
1715735,4198400
1560342,4198400
1559394,4198400
2633341,4198400
794834,4198400
1797407,4198400
1505606,4198400
500569,268439552
1560515,4198400
1118294,4198400
1492264,4198400
619004,268439552
2812109,4198400
1560747,4198400
226006,4198400
135254,4198400
59597,268439552
1552869,4198400
1553559,4198400
1126229,4198400
256665,16777216
1791718,4198400
2835403,4198400
724468,4198400
204716,4198400
1553082,4198400
135465,4198400
122519,4198400
1561073,4198400
770583,4198400
1561048,4198400
1496506,4198400
1641782,4198400
159897,268439552
1561352,4198400
163190,4198400
1764836,4198400
2028195,4198400
1553534,4198400
174662,268439552
167975,1892159488
537290,4198400
1557307,4198400
1558175,4198400
3162782,4198400
213664,4198400
159595,268439552
2116490,4198400
1395006,4198400
363513,16781312
129767,4198400
1561275,4198400
236970,4198400
1560554,4198400
198709,268439552
1561033,4198400
1560430,4198400
258808,4198400
802435,4198400
1559445,4198400
1560553,4198400
1159082,4198400
276227,4198400
1558823,4198400
1561520,4198400
1559140,4198400
1557787,4198400
135669,4198400
1655850,4198400
123758,4198400
1486419,4198400
465907,4198400
1635683,4198400
136515,4198400
172954,4198400
1559869,4198400
274560,1092620288
1782673,4198400
610860,4198400
196650,4198400
240988,4198400
1718015,4198400
299793,268439552
1555569,4198400
504519,4198400
1639900,4198400
3177088,4198400
262222,4198400
573481,4198400
61305,4198400
170430,4198400
2147966,4198400
1561269,4198400
2311382,4198400
247157,4198400
183061,268439552
765820,1677725696
1561085,4198400
245253,268439552
233294,268435456
123292,4198400
1099511,4198400
1560911,4198400
819533,4198400
1639782,4198400
1558627,4198400
267036,16781312
184524,268439552
466167,1809321984
1923210,4198400
267700,4198400
1561721,4198400
1140248,4198400
221615,4198400
122467,4198400
124739,4198400
2734423,4198400
2735989,4198400
1917071,4198400
1200132,4198400
1107611,4198400
384143,268439552
628574,4198400
1558265,4198400
261080,4198400
2139709,4198400
1558665,4198400
410079,1677725696
1784048,4198400
124759,4198400
299798,1497042944
1557140,4198400
1694190,4198400
1553455,4198400
375423,4194304
501126,268439552
269795,4198400
175614,4198400
1492206,4198400
311690,268439552
236104,268439552
143104,268439552
262568,4198400
1561381,4198400
217661,4198400
124485,4198400
1553298,4198400
1141155,4198400
214863,4198400
175870,268439552
1129623,4198400
1560411,4198400
291040,488378368
50840,4198400
2076132,4198400
256412,25169920
2736020,4198400
2736017,4198400
1560632,4198400
179159,268439552
453743,2083917824
225801,4198400
152515,268435456
1553187,4198400
1560996,4198400
89560,268439552
1700050,1739456512
1763060,4198400
437182,4198400
252059,4198400
123103,4198400
1560983,4198400
408833,268435456
1556518,4198400
217132,4198400
2737843,4198400
1560632,4198400
1639832,4198400
1560873,4198400
1734300,4198400
219915,4198400
1557102,4198400
2737099,4198400
1943338,4198400
795363,4198400
1553041,4198400
264118,4198400
177025,4198400
2042965,4198400
123836,268439552
171553,4096
223834,4198400
453937,1968508928
136881,4198400
487544,268439552
272697,4198400
1489894,4198400
1639660,4198400
1489742,4198400
205917,4198400
1553346,4198400
136042,4132864
261819,268439552
132016,4198400
1560234,4198400
128288,4198400
669074,4198400
365106,4198400
2615290,4198400
124953,4198400
1145198,4198400
1639859,4198400
173961,453382144
2003553,4198400
148690,268439552
135582,4198400
125274,5312512
1561084,4198400
1557565,4198400
1492163,4198400
1997765,4198400
2078406,4198400
1934832,4198400
251805,268439552
1119438,4198400
1561036,4198400
1970861,4198400
1561713,4198400
205522,1763774464
625055,4198400
439661,1732251648
159083,4198400
181461,4198400
1560998,4198400
218405,4198400
1489961,4198400
1552952,4198400
2737291,4198400
755967,1028001792
1553354,4198400
1492357,4198400
139642,4198400
1790185,4198400
257917,4198400
1489675,4198400
122230,4198400
128120,4132864
154544,4198400
2737995,4198400
1089145,268439552
1560352,4198400
1640013,4198400
137149,4198400
140812,4198400
1559538,4198400
1782667,4198400
1427810,4198400
634359,4198400
200014,1833439232
1559059,4198400
1798043,4198400
1794169,4198400
420660,4198400
164598,4198400
1560337,4198400
2738035,4198400
1556800,4198400
216111,4198400
248845,4198400
163580,1787564032
128116,4198400
1641541,4198400
175149,268439552
214267,4198400
2997760,4198400
1631001,4198400
1027056,0
1139671,4198400
2106261,4198400
1138267,4198400
1663935,4198400
122163,4198400
1553242,4198400
670266,5705728
1667433,4198400
1561350,4198400
212126,268439552
1705892,4198400
2736085,4198400
229550,4198400
1561057,4198400
117457,2085359616
1126162,4198400
1491884,4198400
1091240,4198400
267259,4198400
792739,4198400
1556299,4198400
194545,1822949376
1737859,4198400
221271,4198400
856076,4198400
140499,4198400
1089257,4198400
191336,268439552
133141,4198400
671493,4198400
1081619,4198400
1558888,4198400
